"rr","year","revenue","rrcode","revenue.ton.miles","price","price.capital","quantity.capital","price.cars","price.locomotives","quantity.cars","quantity.locomotives","quantity.fuel","price.fuel","price.labor","quantity.labor","average.length.of.haul","miles.of.road","percent.unit","percent.bulk"
"BNSF",1999,12054343971.4718,130500,4.88e+11,0.0247015245317044,0.159489186237841,26380085185.0464,2439.60319991268,108819.432265713,98243,5134,1173015470,0.744994359660431,41.6496834283271,74815671,983.402832,33264,0.441153560616009,0.191070270170502
"BNSF",2000,11843652025.4509,130500,4.92e+11,0.0240724634663637,0.157146030781806,26934283062.4183,2422.9515770792,108155.427255621,96223,5005,1168149344,0.974661443973608,37.1013552991118,80758328,976.2466431,33386,0.424664812721955,0.190462749216436
"BNSF",2001,11465327505.8804,130500,5.02e+11,0.0228392978204789,0.15036914892191,27384666817.905,2436.1483957932,101871.596072476,90412,4901,1177144447,0.986494702727033,37.5552472988615,82284069,992.0116577,33063,0.451695277795479,0.191125037832846
"BNSF",2002,11109115540.1115,130500,4.88e+11,0.0227645810248186,0.146732685831173,28098083209.8591,2250.46147777604,93174.9336895315,88476,5226,1148682365,0.853205276377906,39.2333622579269,77542497,982.2699585,32525,0.449081864783868,0.188794944498722
"BNSF",2003,11928651220.4684,130500,5.06e+11,0.0235744095266173,0.142993618492428,28706756678.8502,2136.6937614234,90623.0775640563,87269,5377,1213409476,1.01954725148938,41.0309356654158,74246467,982.2698975,32266,0.439930552575438,0.195483823582248
"BNSF",2004,13002868030.8369,130500,5.69e+11,0.0228521406517345,0.126308271609111,29186932468.5235,2026.97060051333,74185.5407648661,87100,5720,1.34e+09,1.12215813452432,40.8525120626585,82900000,982,32200,0.463164131937586,0.198494676717745
"BNSF",2005,14674294978.3107,130500,5.97e+11,0.0245800585901352,0.124963482696465,29696345984.4968,2094.19681254393,71035.7318481276,81624,5790,1402347000,1.51950612408308,39.9170625129355,86132374,982,32154,0.453388632293336,0.19730139917786
"BNSF",2006,16349241955.6596,130500,5.4e+11,0.0302763739919623,0.120100227185212,31515489600.4725,1865.35740177404,62678.6419573875,84872,6330,1478212000,1.94788187124967,39.8184926349398,90012242,982,31910,0.465220108938298,0.192286505292971
"BNSF",2007,16763169829.6587,130500,6.55e+11,0.0255926256941354,0.120879836403659,32685053527.0306,1920.83717041155,82903.167187211,85095,6400,1.44e+09,2.28308938523252,36.5996987398358,89671834,1079,32205,0.481369228026386,0.198071160417422
"BNSF",2008,18652267775.3149,130500,6.64e+11,0.0280907647218597,0.119880539648762,33711637279.597,2138.87652088118,88733.4734007359,82319,6510,1.42e+09,3.17167488558555,42.2420741359484,80659586,1090.1,32166,0.502588823424388,0.203538690882365
"BNSF",2009,14486758207,130500,5.94e+11,0.0243884818299663,0.11068169287281,35216361000,2097.48527143543,91495.0732356857,79098,6759,1.2e+09,1.88333333333333,41.0692433670827,72878114,1108.06,32140,0.524603497356649,0.174413116338236
"BNSF",2010,16594696719.9186,130500,6.47e+11,0.0256486811745264,0.11478606438722,36342956222.7689,2463.92225186208,114230.044572796,76524,6690,1.3e+09,2.22674664715033,45.6532005900673,72167639,1114.34,32378,0.519903273809524,0.203223287643766
"BNSF",2011,19101358927.275,130500,6.48e+11,0.0294774057519676,0.116066559319896,36943981530.7772,2766.87770843173,118362.079891901,78408,6869,1.34e+09,2.96175621452304,44.5652319474006,78670772,1114.2,32303,0.497929130234699,0.20907551173903
"BNSF",2012,19979942324.6177,130500,6.58e+11,0.0303646539887807,0.11289439696342,37723149230.6084,3007.36941045702,122024.621504416,75722,7039,1.33e+09,3.0514540178395,45.5403366464494,82629810,1126.17,32514,0.48664207969776,0.207031556585295
"BNSF",2013,19965239636.7581,130500,6.75e+11,0.0295781327951972,0.114135800060399,39772630604.3432,3137.60369606674,123954.568168179,73577,7310,1378641157,2.92958095738108,45.7660958551745,84738786,1115.72412,32595,0.499368152389049,0.195251964388593
"BNSF",2014,21274741983.9532,130500,7.11e+11,0.0299222812713828,0.108343270280502,42168391269.9435,3044.03940741121,127004.304451898,76438,7834,1444086851,2.73298028984623,44.8868140357451,90524623,1139.791062,32643,0.509749723080962,0.204114237832114
"BO",1983,1762901633.49212,710700,22129820000,0.0796618153013499,NA,NA,5972.76480054369,69486.7824337059,42282,960,84679510,1.48811673837161,33.6034581842551,23976000,250.4081421,5534,0.00432491884874039,0.19627413001408
"BO",1984,1962234866.27781,710700,26502323000,0.0740401083436274,NA,NA,5115.82577148437,69039.2505342086,39775,896,95839778,1.48185058569062,37.2765621786794,23948000,273.9909668,5316,0.00516368264015827,0.161371400382544
"BO",1985,1839053650.69872,710700,25276030000,0.0727588015482938,NA,NA,4776.73996964735,63365.5697852369,37142,877,92999567,1.38686952625654,36.7459626985373,22181000,281.4671326,5268,0.00748989778455125,0.18490216745274
"CN",1999,1277579546.84553,114900,35223900000,0.0362702468166651,0.154410837547549,2211708572.21369,1894.65626477992,36192.7182849325,19525,541,83455433,0.702653915669328,38.1950948160261,10738022,300.7633667,3219,0.322832744585353,0.13366021316753
"CN",2000,1345837348.91247,114900,37536867000,0.0358537474348212,0.154684621085798,2330716998.64441,2543.41921645231,42887.0936053875,18836,507,83391033,1.03129502158733,36.0596442496411,11098321,294.7211609,3171,0.267501635978304,0.131074346553737
"CN",2001,1252097825.74953,114900,37263822000,0.0336008964874705,0.145231612301491,2392505343.09219,2447.1306586693,50038.4666519379,18617,407,64243590.1803452,1.02611358654361,37.1634187506061,10885134,279.3913574,3171,0.136469984832379,0.150877399593416
"CN",2002,1732277116.1128,114900,50097506000,0.034578110856712,0.144155309871243,8434187069.31019,2465.91760034146,56583.435490711,31583,672,123149029,0.843354397248737,35.0524626701954,14547278,305.5117188,6390,0.109302982088569,0.203256478272272
"CN",2003,1704418716.92283,114900,51618267000,0.0330196811319301,0.14022815086494,8487527816.53196,2371.73659993414,57928.4564603014,31277,653,118366977,0.95082242868834,40.3477041657864,14279962,314.1478882,6493,0.129367906501007,0.212588293099559
"CN",2004,1714271064.03034,114900,5.28e+10,0.0324672550005747,0.122502016823039,9108250106.60502,2357.75625501146,53374.1963212135,33000,733,1.12e+08,1.07206178923305,43.6845815631488,14100000,265,6820,0.15356820234869,0.220729677130982
"CN",2005,1972127860.10154,114900,5.41e+10,0.0364533800388455,0.122348752918518,9104175862.40637,2208.35280320854,56313.4075696792,35269,720,110744109,1.41365597107685,43.2772202078197,13753799,260.45,6736,0.183021806853583,0.33605616257017
"CN",2006,2186094566.08868,114900,5.53e+10,0.0395315473072094,0.121671934745196,9076993418.55461,2565.40605633199,64306.1894078944,32744,637,108142388,1.90184600263425,40.5256248093475,13489522,275.86,6737,0.152351932965149,0.346111696022396
"CN",2007,2220627814.53552,114900,5.47e+10,0.0405964865545798,0.120354730165602,8998341792.17951,2870.63777579285,81361.3084994941,29440,537,107171119,2.25281498169613,39.8422155942191,13290864,280.65,6738,0.131553677741502,0.356980409311773
"CN",2008,2332650649.87406,114900,5.35e+10,0.0436009467266179,0.120082530267896,8992411083.12342,3058.35460206662,89735.7719125324,25675,483,100478395,3.06844414233796,42.1393915175195,13211425,281.72,6738,0.140734179706722,0.358672425326885
"CN",2009,1841991376,114900,4.27e+10,0.0431379713348946,0.106961355973321,9596236000,3691.16867549378,88557.8889546351,22733,507,77975988,1.68000436236858,50.6498601259268,12100527,271.37,6896,0.14218009478673,0.345885240819019
"CN",2010,2255590250.64959,114900,5.01e+10,0.0450217614900119,0.111498286987679,9860082792.41629,4457.45146325824,81613.3033324862,21221,470,88289575,2.1932754836014,47.4073166307536,13165462,267.81,6035,0.168243953732913,0.385989868774018
"CN",2011,2452265577.35681,114900,5.13e+10,0.0478024479016922,0.115346680375015,9958797564.54064,5075.22414943182,126016.779069655,19878,430,124776076,3.00227100079384,48.6587316982958,13094307,271.75,6077,0.169560776302349,0.386734497444004
"CN",2012,2664725037.7805,114900,5.55e+10,0.0480130637437928,0.110672473001409,10199771891.3062,4857.39509425548,116949.174421147,18882,430,101366848,3.05669603539023,49.0514201500018,12550866,294.62,6141,0.170915958451369,0.387267580012977
"CN",2013,2798973376.91488,114900,59435363000,0.0470927278918928,0.112993293904702,10429925368.9467,4946.44574982408,130485.265249198,18446,447,112544575,3.02007458039757,49.0522466498949,12977295,347.7501141,6112,0.155112107863994,0.392762369638864
"CN",2014,3030981429.30752,114900,66363994000,0.0456720767786749,0.107598155426948,10718659943.6889,5021.39251159053,155223.283222796,17318,482,120064816,2.81443984513656,51.2045006304757,13113064,309.6823287,6091,0.182734590235847,0.366612327909814
"CNW",1983,1517295054.62612,130900,23719295000,0.063968809133076,NA,NA,2634.60994082412,37836.760897478,33262,1159,88820308,1.57019089854648,30.0696331282412,23229000,306.2846375,7842,0.110414715867398,0.371907413584266
"CNW",1984,1541870010.85114,130900,24430143000,0.0631134255272733,NA,NA,2641.59269831293,33939.6845776111,31925,1169,93786629,1.52296170626398,30.3680628321206,23575000,299.5725708,7416,0.120589929247627,0.370297560005057
"CNW",1985,1431207712.68657,130900,24216976000,0.0590993571074512,NA,NA,2253.83730452695,29489.2507265024,30665,1128,84147644,1.39095060459964,30.5198810868772,21507000,309.9852295,7301,0.165056489918477,0.326883489909763
"CNW",1986,1462593212.98156,130900,26575373000,0.0550356607593639,NA,NA,1863.25988387932,20045.6793151703,30716,1082,87854210,0.865231709250867,30.9519216162998,20351000,312.0090637,6305,0.160037514694526,0.324356536092466
"CNW",1987,1316582695.74251,130900,27465741000,0.0479354515045675,NA,NA,1619.73265533688,17982.463451113,31030,1018,79767462,0.909179249359461,29.5711891265207,19272000,305.8648071,6214,0.177038392009886,0.314490049875618
"CNW",1988,1388361546.00558,130900,30446824000,0.0455995523869939,NA,NA,1512.47616161407,15876.0736489023,29997,996,91148587,0.77630062727684,32.1894892442481,18060000,308.4409485,5794,0.234558382965748,0.341583856259026
"CNW",1989,1229976455.9283,130900,27509699000,0.0447106475402839,NA,NA,1357.10404091415,37240.203836138,28569,878,81503073,0.851401175252716,31.5460715023464,16349000,296.6836853,5650,0.223335754852607,0.336712722072231
"CNW",1990,1171227949.89764,130900,28495298000,0.0411024987314622,NA,NA,1113.7632858806,22468.9810979206,28104,851,72945936,1.0399532718677,30.0743607045617,14936420,294.9030151,5624,0.254938427353049,0.322118645673905
"CNW",1991,1094374003.16069,130900,29372510000,0.037258443461614,NA,NA,954.28907661716,14134.7997123843,28461,796,70904228,0.959096549303636,29.4378916603576,13983152,294.546875,5573,0.273659332861989,0.309878854837516
"CNW",1992,1097636208.96221,130900,30139797000,0.0364181686081766,NA,NA,896.741786983062,14032.1759578674,28264,752,67029611,0.870868225572447,28.4485196304615,13323677,293.3170776,5419,0.244135842816139,0.316647963780582
"CNW",1993,1091858919.10214,130900,32790904000,0.0332976156772666,NA,NA,834.543364920141,13822.2662161259,27643,764,78292483,0.858408913717991,27.5271078237133,13843384,306.6519165,5337,0.269364105154332,0.274591656420841
"CNW",1994,1145101553.5035,130900,37198767000,0.030783320143474,NA,NA,839.077021174197,11102.2793649298,28130,829,89867329,0.874579409510422,27.8607432397928,14459425,317.4172974,5211,0.294170246638267,0.258132458093186
"CO",1983,1796352896.46925,712800,28012618000,0.0641265624108838,NA,NA,4351.65429398061,87977.7554769584,56996,944,63062679,1.73617140452223,32.163470525447,28858000,295.6508179,4653,0.00452378171862035,0.122824443581254
"CO",1984,1956844272.73826,712800,32677241000,0.0598840114053159,NA,NA,4539.94266914596,99418.8651807437,51513,919,74876304,1.48050664675817,31.8465984682207,29894000,300.4997253,4579,0.00420311276892747,0.119542130585896
"CO",1985,1809227968.49413,712800,32213151000,0.0561642655974304,NA,NA,3760.6537458187,79397.5526387861,46703,882,67066290,1.49859082661409,16.7099997720165,49871000,306.8006897,4500,0.00286216109969768,0.122274750758303
"CR",1983,5509983416.46911,113300,70285644000,0.0783941513926957,NA,NA,4010.00043877864,83567.5467960496,104621,3407,290376555,1.6277463304466,27.1157995665058,75572000,388.9028931,16233,0.0379833219279035,0.159308527747004
"CR",1984,5885779277.10182,113300,76822049000,0.0766157549000265,NA,NA,3820.27936168742,107244.144106723,95118,2836,298816389,1.53063667892498,29.180581248992,74665000,399.3930054,15468,0.0749848991661235,0.165204315838904
"CR",1985,5404719554.17241,113300,74131725000,0.0729069713968265,NA,NA,3326.6471753333,105308.140954915,90927,2571,267823855,1.39678830341045,29.7303938099056,69201000,412.1886902,14025,0.069190656848592,0.163100218935406
"CR",1986,5280052365.60137,113300,74613689000,0.0707651965258194,NA,NA,2947.78511986283,91857.1775377071,83686,2459,256558808,0.930764170316277,30.6089617926409,64035000,402.0957336,13739,0.0561016664649834,0.166777973442007
"CR",1987,5365656823.19533,113300,81074562000,0.0661817552982319,NA,NA,2805.4009470011,86928.2851059201,79192,2328,269638826,0.919910378565356,31.7089515246616,60322000,408.650177,13341,0.056916572758581,0.168445243362978
"CR",1988,5596063153.90067,113300,85394602000,0.0655318137544651,NA,NA,2704.45635673398,85279.6290384046,75395,2323,281763229,0.812432973712015,32.3712595738906,59306000,413.9922791,13111,0.0574742263217059,0.164716184404617
"CR",1989,5207955251.75002,113300,82125064000,0.063414930815153,NA,NA,2758.48070954638,87886.5015719021,70660,2364,273086306,0.876191690259097,32.8204094463815,56244000,405.6640625,13068,0.0621820526435145,0.164129113211506
"CR",1990,5051483058.68861,113300,84105632000,0.0600611747223849,NA,NA,2636.57608506173,92583.2293958127,68229,2254,264384997,0.998054621927579,33.151796500745,50948104,406.0131836,12828,0.0659884267916803,0.165843298110476
"CR",1991,4640844069.07631,113300,82503599000,0.0562502015103161,NA,NA,2426.1217431806,104896.332155162,66752,1968,244064930,1.10351279261697,32.0992384037967,46616427,413.6368713,12454,0.0695603921230151,0.158235307852825
"CR",1992,4626482383.06063,113300,84277585000,0.0548957636014443,NA,NA,2383.9451658342,93059.0587089825,61613,2035,0,Inf,30.6360717282456,47526978,414.9438477,11895,0.061928749026209,0.15599494288893
"CR",1993,4759930752.12369,113300,86953372000,0.0547411864846793,NA,NA,2335.2004034952,108805.658522841,60017,2187,263302737,0.924947970260374,29.3843755456406,48470759,411.6447754,11831,0.0625487207327624,0.153736793187599
"CR",1994,5010319789.89137,113300,94425902000,0.0530608623668892,NA,NA,2688.41907833047,115967.344968042,56391,2147,288791865,0.877870674905189,29.7876579194083,48425190,428.3869324,11349,0.0558020103106878,0.135829422146616
"CR",1995,4826549027.61198,113300,92688334000,0.0520728857594094,NA,NA,2972.00648906084,121063.294038623,51404,2023,267350195,0.827935165234141,32.0915344459979,44689268,437.8018188,10701,0.0685926313013674,0.130265835047449
"CR",1996,4791655063.00627,113300,94740123000,0.0505768296607159,NA,NA,2992.74496659908,122466.287842883,45988,2006,275176204,0.943617184463121,31.3207307588759,42901393,441.3743591,10543,0.0658439224853639,0.12366562338249
"CR",1997,4845956652.47666,113300,97715664000,0.0495924241222642,NA,NA,3043.89838938333,122927.819771642,45690,1967,278820426,0.898029822509606,33.9325455276682,39810106,445.8909607,10801,0.0644478371553613,0.117738072978815
"CR",1998,4895114877.94052,113300,1.01e+11,0.0484664839400052,NA,NA,3226.2416458094,120849.545519057,44772,1984,283826000,0.719071026611055,NA,NA,446.0434875,10797,0.0704881177505328,0.126800151472939
"CSX",1986,7967995844.14651,125600,1.28e+11,0.0622499675323946,NA,NA,3634.79311539333,102248.703106867,169768,3488,456972000,0.852380789400253,34.4127203666557,94346000,290.3507385,22887,0.114852826262547,0.216379043618005
"CSX",1987,8209939986.24887,125600,1.41e+11,0.0582265247251693,NA,NA,3789.65584506449,101257.018764888,157628,3206,492508955,0.889615478305982,36.1369252211589,82952000,342.5706177,21494,0.146200819912328,0.215875037601558
"CSX",1988,8116561288.54596,125600,1.43e+11,0.0567591698499717,NA,NA,3516.07285995212,93106.6802925312,148073,3195,462544992,0.870501849508465,36.3398835284074,79161000,362.8217163,20376,0.128763695515854,0.212822316500743
"CSX",1989,7722619637.94213,125600,1.47e+11,0.0525348274689941,NA,NA,3235.44795554746,83114.1808936549,140452,3220,443127434,0.862236193430142,35.1026070215546,74038000,371.008606,19565,0.131995865294249,0.215732353291685
"CSX",1990,7469555589.25257,125600,1.49e+11,0.0501312455654535,NA,NA,3193.18457491653,81142.2152376339,131716,3135,431001207,0.973489116644902,35.7180033722183,67944106,374.4405823,18943,0.123608964517346,0.206239484102838
"CSX",1991,7047922000.1272,125600,1.45e+11,0.0486063586215669,NA,NA,3035.89977835684,87669.0427547864,125533,3123,399473790,0.905950253964024,35.9417992656652,62882870,384.9144592,18854,0.110699994038972,0.196850311823558
"CSX",1992,7052177327.09664,125600,1.47e+11,0.0479739954224261,NA,NA,2901.26257117692,102330.907958549,113619,2965,402092340,0.820068374931151,35.9578640695732,60530777,391.1027222,18905,0.0957809869040833,0.192211872359412
"CSX",1993,6768336336.70434,125600,1.45e+11,0.0466781816324437,NA,NA,3168.49324838148,107974.433016216,104553,2810,349046948,0.88450252014452,36.4604897113741,58447336,407.2342224,18779,0.0900377085882152,0.204730956027351
"CSX",1994,6931117792.81888,125600,1.54e+11,0.0450072583949278,NA,NA,3491.15991616147,118876.002995619,104302,2785,366111000,0.814792348557911,36.8855766503933,58420924,406.5262451,18759,0.321658869202649,0.204490105168573
"CSX",1995,7080664951.12753,125600,1.6e+11,0.0442541559445471,NA,NA,3715.98255441654,124000.473645854,99730,2805,372700000,0.799988979819979,36.3373713078057,58420504,409.1902466,18645,0.369187944905255,0.214842147961117
"CSX",1996,7051786740.74486,125600,1.57e+11,0.0449158391130246,NA,NA,4183.79038864682,149876.34958501,97504,2781,430750856,0.839957410759005,37.0299485382568,57000078,400.7339478,18504,0.38792777753611,0.209680666756879
"CSX",1997,7085420670.12295,125600,1.66e+11,0.0426832570489334,NA,NA,4253.88305256864,149830.236455063,97219,2781,438089538,0.785081418921327,37.2957125134145,56953162,410.6608276,18285,0.38442549224251,0.206589151654522
"CSX",1998,7048836369.2854,125600,1.66e+11,0.0424628696944903,NA,NA,3876.76200345185,141201.844844965,99952,2829,438997560,0.607213431059744,38.8377259970179,55889263,402.8542175,18181,0.377153305349891,0.216159924471226
"CSX",1999,8869289495.085,125600,2.06e+11,0.043054803374199,0.136894225218313,12809302906.5338,3366.75480492081,127721.496741104,127611,3713,581372054.9,0.738863368237472,41.4645689353628,66025736,435.8902283,23357,0.300621773485068,0.206792652346204
"CSX",2000,8832325657.34035,125600,2.12e+11,0.0416619134780205,0.144536371432323,12920721028.785,3505.91807976448,123314.546766415,123547,3533,607617957,1.17578269987347,38.2053079108878,69875473,455.3005676,23320,0.310341393235615,0.206159897612821
"CSX",2001,8470434495.48076,125600,2.28e+11,0.0371510284889507,0.140080027760609,12999663295.6431,3646.31757782309,116756.703369809,115449,3552,580383998,1.0805942725748,39.575137900366,65924843,502.8601074,23297,0.320726090298538,0.194760360556849
"CSX",2002,8356608351.56048,125600,2.28e+11,0.0366517910156161,0.136796397387162,13401026599.873,3433.53853394672,118819.965615192,109815,3573,570280163,0.925496475839827,42.3001954003189,60431361,516.1275024,23160,0.313582199702299,0.199370164664589
"CSX",2003,8412676460.00761,125600,2.34e+11,0.0359516088034513,0.137070938451704,13868394654.6138,3272.5822404314,109698.750884403,106869,3616,591541399,1.10386183148103,42.4113654429694,58684902,527.9342651,22841,0.304803710587897,0.198990409431531
"CSX",2004,8630436919.00262,125600,2.48e+11,0.0348001488669461,0.121969154529863,20481775029.7372,3071.39511305197,109140.05664751,104714,3710,614516401,1.19934046490532,47.3437095511288,54313863,542.1972,22153,0.312314140105187,0.202631186526029
"CSX",2005,8898441646.64442,125600,2.47e+11,0.0360260795410705,0.129059965171419,20146912949.4135,2976.25127513975,109506.255866367,103314,3790,595488598,1.42994887088316,42.4930110165125,58386696,531.0271,21357,0.326644465484365,0.199899455746702
"CSX",2006,9354426766.65401,125600,2.53e+11,0.0369740188405297,0.124963406360762,20498391553.8118,2948.12417064452,110814.834720553,101602,3853,597704442,1.9609859797525,42.0475002917829,59267634,539.8267,21114,0.340591852674445,0.184776665893608
"CSX",2007,9524194270.24472,125600,2.47e+11,0.0385594909726507,0.125114691819573,20728964185.1768,3083.94596235063,114071.71916547,94364,4007,568854125,2.1859096888838,41.7194211437517,59111958,539.6962,21166,0.342868991145444,0.181133265444178
"CSX",2008,9665023787.40554,125600,2.48e+11,0.0389718701105062,0.124437993498823,21225222166.2468,3393.70478368828,118448.398591658,91350,4143,545357097,3.13928662748035,40.8749992416954,58182375,544.6252,21204,0.358618296751061,0.172569784194088
"CSX",2009,8341786696,125600,2.09e+11,0.0399128550047847,0.112910879154975,21845318000,3264.75236230749,108882.34036855,84282,4070,446999921,1.74093319358775,41.3368664685998,50480943,549.1754648,21190,0.368902257340514,0.176507512451837
"CSX",2010,9599293391.42634,125600,2.29e+11,0.0419183117529535,0.118119959435177,22290148888.0326,3263.84513506417,110589.152678892,80302,4072,490049749,2.26629648181167,45.1154537458651,50819905,538.950087,21063,0.363235790443201,0.18608019862692
"CSX",2011,9937817286.34071,125600,2.28e+11,0.043586917922547,0.121020233737272,22742904159.4471,4338.15727578784,108407.533235475,68372,4116,500735225,3.01597229954422,44.1785128758544,52862941,570.5284977,20998,0.352112070577112,0.187963960730583
"CSX",2012,9667210531.96848,125600,2.26e+11,0.0427752678405685,0.117753619489835,22739980800.8516,4535.87365686437,107509.242744881,69129,4178,484386375,3.02714614119118,41.1199146039441,53289360,577.2146768,20740,0.333255482238914,0.200260323300603
"CSX",2013,10585885601.2569,125600,2.27e+11,0.0466338572742597,0.118867222745343,23393156949.6661,4090.8790011695,108289.109694647,68008,4050,481864807,3.00180830610483,43.7547638770895,51942089,577.2146768,20814,0.327694254890782,0.199942399779353
"CSX",2014,10962539618.3361,125600,2.45e+11,0.0447450596666778,0.112036749016498,24143502143.8693,4140.29745555131,95529.9576465423,67012,4257,507307791,2.7170633487435,45.9349265060277,52647180,583.6856538,20769,0.347625445333756,0.199013717938688
"DH",1983,197468534.948403,413400,3570608000,0.0553038964087919,NA,NA,2780.98327696196,73333.5961766029,4341,134,14011330,1.73795936800904,32.70839481043,2582000,416.8349304,1585,0.00687014056696201,0.324800064071027
"DH",1984,209846189.927997,413400,4032353000,0.0520406298575539,NA,NA,649.181634474068,12027.0386650194,3881,133,17405411,1.65007973147258,29.0369555532177,2857000,400.8303223,1581,0.0241605521512839,0.340354943832119
"DH",1985,191492699.128776,413400,3647399000,0.0525011656604544,NA,NA,434.516793267223,10147.4337336485,3697,134,15805502,1.52822595342229,26.7146429049906,2748000,359.3496704,1530,0.0192066258069767,0.323618145408597
"DH",1986,143030202.262316,413400,2684236000,0.0532852559396104,NA,NA,288.534478772683,8155.62785803582,3331,133,11134065,0.961622084738196,34.5184930190072,1637000,303.4406433,1501,0.0714318440727376,0.292484409359946
"DH",1987,138181137.335711,413400,2883707000,0.0479178839374842,NA,NA,207.32511417645,6876.23413709244,3398,119,12992865,0.978406467293788,30.389992866953,1729000,343.5438538,1501,0.0839199570581866,0.318664966822176
"DMIR",1983,141872062.868078,432900,1405971000,0.100906820174867,NA,NA,1891.97908735192,24147.9849745259,7254,66,3780000,1.55260387922747,33.6844081642558,1779000,50.19711685,366,0,0.990497086593187
"DMIR",1984,135669842.676687,432900,1493705000,0.0908277355145008,NA,NA,1018.90837078513,12351.4128238333,6245,66,4323828,1.53172388417283,28.3139557488415,2048000,48.26811218,357,0.0374082429128243,0.994168565615141
"DRGW",1983,592178775.460974,432500,12111728000,0.0488930048182203,NA,NA,6732.33687940845,92662.2112646528,10630,305,47703995,1.72416779558535,33.4354881716643,6290000,484.3916321,2412,0.297504418187149,0.0983441355042407
"DRGW",1984,674691911.133309,432500,13061744000,0.0516540449065078,NA,NA,6514.84659720545,115970.113355428,9963,314,53047055,1.72794340973696,34.513394612285,6407000,495.457428,2392,0.313070361806668,0.0870571205470242
"DRGW",1985,592893334.070353,432500,11643200000,0.0509218543072654,NA,NA,5577.07650614611,100228.4726056,9639,314,48606534,1.35281849178205,35.8883618735278,5382000,442.7745667,2248,0.270511093413984,0.0826032444532621
"DRGW",1986,527295856.691713,432500,11131208000,0.0473709463242186,NA,NA,4608.72348384694,85026.4420025806,9656,314,47023992,0.827788050241156,34.8919641284091,4903000,432.7673035,2248,0.247909818422148,0.181928610951364
"DRGW",1987,484982064.206121,432500,10859525000,0.0446596019813133,NA,NA,4166.80273545183,74272.2199023072,10438,314,44552296,0.890939080962297,36.9253028321725,4561000,466.9960022,2247,0.184458566377157,0.0962898209230692
"DRGW",1988,514248855.453335,432500,11819878000,0.0435071204164151,NA,NA,3873.44975526757,64053.4778444073,10154,314,44774162,0.866610425336794,38.6138475439496,4305000,462.2556763,2246,0.151490662165837,0.0864727593919301
"DRGW",1989,560150954.747701,432500,13208563000,0.0424081676975536,NA,NA,3590.29534146172,57386.1636108065,9905,314,56976302,0.901054595907734,36.958029209483,4561000,457.1860657,2246,0.152457451355286,0.0954633934160295
"DRGW",1990,547904968.805673,432500,13694661000,0.0400086551106065,NA,NA,3185.07995832055,53733.0375650378,10104,314,56604603,1.05648155914169,36.6150251271868,4389775,480.7674561,2246,0.165676744976246,0.0928158417777199
"DRGW",1991,474497390.638214,432500,14031219000,0.0338172606840656,NA,NA,2896.40357305052,51181.5552022084,10191,285,52919162,0.986510258599116,32.7592766166845,4682543,496.5924377,2246,0.277576048092791,0.0795628937786945
"DRGW",1992,483090668.586112,432500,16037919000,0.0301217800505235,NA,NA,2217.47287400773,28241.3994061677,10179,283,62531605,0.883222098511908,32.0507854553749,4761695,491.0569153,2247,0.292716476370781,0.0787773066209011
"DRGW",1993,497028534.242606,432500,17398865000,0.0285667216937775,NA,NA,2110.56204001389,24682.1804563649,9060,241,64660341,0.853206068243191,29.9627490072304,4934749,469.9728394,2179,0.385248491998204,0.0826145263734405
"DTI",1983,131531720.180464,514000,1365041000,0.0963573403146599,NA,NA,3769.03574916623,60121.5156983175,3042,65,7515475,1.68478852405062,46.616292838705,1538000,229.7275391,527,0.160751460933353,0.0709224238499489
"FEC",1983,194272682.179598,422600,2725138000,0.0712891171674969,NA,NA,11197.8869764412,95384.3232277022,2802,66,11055839,1.56666853099085,15.6847448284831,2086000,240.4179993,487,0,0.623173022022191
"FEC",1984,215424336.155953,422600,3151590000,0.0683541755608925,NA,NA,10813.955889882,84393.6670865494,2866,68,12819956,1.55939263422871,21.0821115619125,2230000,240.0845642,487,0,0.648016283058775
"FEC",1985,211309926.969659,422600,3227081000,0.0654802054766084,NA,NA,9101.81480304292,80196.1332863881,2909,69,12746586,1.48595681788947,21.6413075156287,2227000,239.8959961,487,0.0589159264016667,0.659519614943823
"FEC",1986,214422993.494599,422600,3648948000,0.0587629622276334,NA,NA,8428.42469838233,78114.8036503025,2785,71,13257769,0.980933026819712,22.18634108639,2258000,242.0368805,487,0.049631373012187,0.621770622826921
"FEC",1987,224513383.0147,422600,3793720000,0.0591802724014159,NA,NA,7726.55987437588,68580.2766955614,2884,71,14247617,0.96971977806935,22.8242848551234,2324000,241.6228333,487,0.0379781726906572,0.641126846717261
"FEC",1988,236814736.849926,422600,4460698000,0.0530891660565064,NA,NA,7676.28164857818,66299.3712342165,3041,75,15413590,0.872030491914892,22.5544743610656,2354000,259.6599426,442,0.0408676301977268,0.6588205983703
"FEC",1989,224539900.214667,422600,4609473000,0.0487127053818663,NA,NA,7650.43624370053,63485.876597781,3147,77,15428898,0.922555762651348,22.8678519947395,2360000,258.4654541,442,0.0481620630983019,0.61937385252747
"FEC",1990,218104818.125531,422600,4273982000,0.0510308228077542,NA,NA,7789.77429571257,61066.327764306,3213,77,14914767,1.10069230872928,23.6698570319164,2241968,262.5618591,442,0.0440603637796065,0.605701637079607
